Deep_House,Tropical_House,Progressive_House,EDM_Progressive_House,Future_House,Future_Bounce,Ghetto_House,Bassline_House,Melbourne_Bounce,Dutch_House,Melodic_Progressive_House,Deep_Progressive_House,Chill_House,Afro_House,Electro_House,Real_House,Tech_House,Nu_Disco,Melodic_Techno,Industrial_Techno,Hard_Techno,Deep_Techno,Ambient_Techno,Dark_Techno,Acid_Techno,Dub_Techno,Rawstyle,Psystyle,Hardstyle,Happy_UK_Core,Uptempo_Hardcode,Frenchcore,Industrial_Hardcore,Bigroom_Trance,FTP_Trance,Progressive_Trance,Uplifting_Trance,Tech_Trance,Classic_Trance,Goa_Trance,EDM_Psy,Full_On_Psy,Dark_Psy,Progressive_Psy,Melodic_Dubstep,Melodic_Bass,Color_Bass,Riddim_Dubstep,Deathstep,Deep_Dubstep,UK_Dubstep,Brostep,Future_Bass,Bubblegum_Bass,Leftfield_Bass,Liquid_Funk,Neuro_Funk,Drum_And_Bass,UK_Garage,Future_Garage,Breaks,Jungle,Big_Beat,Hard_Trap,Hybrid_Trap,Heaven_Trap,Dark_Trap,Chill_Trap,EDM_Trap,Glitch_Hop,Neuro_Hop,Trip_Hop,Jazz_Hop,Ambient,Chillout,Downtempo,Midtempo,Electronica,IDM,Indie_Dance,Complextro,Brazilian_Bass,Jungle_Terror,Jersey_Club,Carnival,Moombahton,Moombahcore,Synth_Pop,Bigroom_House,Bass_House
497218708,1862103551,1303179178,1984896551,34880940,487192625,1819889668,22359208,410628702,32211392,1316563554,1353881652,493330507,1956572579,1370296032,1374602734,862098810,427416283,1391671924,1377364275,1363669431,2050739110,1836746132,27141718,1318251537,1337676818,477821145,865976348,493041524,442867104,1409546547,568254432,563585936,1418975043,507116122,1440608830,566519487,1326239604,19686712,29568009,1407452024,460298227,501541308,1365434756,1348936487,1970996084,1864549431,1466248279,1429655960,1309384171,1301141422,436487800,544247523,512271279,1454488954,1343356548,1363669423,17867241,22516609,515796222,1480811253,20069418,1396939895,401249933,1862899982,34228520,407764330,28477635,480768683,511236067,1388370888,39224519,1810190463,3873009,29233003,34383210,471374308,1415660501,987891,1463196963,27608653,1397622734,1837190084,1396303999,553941458,482796453,1408612807,1400065926,1357148108,485347224
29001095,404784693,1487146541,1374602799,462523139,1357428560,1351730268,1419652446,28883835,32640461,1439530166,1336866725,520404027,496870295,1339775760,1315705530,1317557504,1401876482,1444704825,862961359,484351852,1483768084,1345843611,1373794882,1372927220,542692763,1416680184,1373057199,408277075,26662998,1323498292,1431932962,494489268,1897969275,1908479808,2044849380,1479234580,1401018310,27093899,26753954,534322033,508903516,553701271,16319502,1394745735,1315141918,1903275323,557579487,1988615638,1439386049,1403074262,27999784,506094146,1392073295,1429775515,1427160288,1427265729,2044420113,525025968,402070701,1332506707,1955978463,19460281,1422778181,1498189698,1400181541,1390769641,438803706,546724460,1370709523,1491117050,17657671,4900862,21977292,408532242,1886179212,1486913214,1856256083,18170914,535255134,28214434,1433479723,34998275,520459316,1303019110,449577304,32192450,27910921,1374860182,32717117
2054332527,406072195,2023108289,423407188,515454678,1343762024,512377279,419596375,29482938,29393622,1409216314,1368123804,516318173,535147552,26559121,2057408023,2054014238,28959160,1461624309,26455853,508864966,1496793692,28639095,28007517,1314391231,1369852186,446512739,1852458594,22242238,41672808,1425225989,478029016,1353125234,1851976034,1363051426,1387659175,500012951,1909165662,27172385,1406069493,1400184383,1923920731,1316843071,476324044,1391587396,492146902,1410778630,1472422572,1868120855,1917350657,32317270,445450293,451991621,1350705537,1434377037,407459252,1492074402,1969957770,1947288822,1340281377,1487186045,1963492709,1345997,32196420,1351383834,1353002660,405372904,456175026,28875068,1333330978,1303181517,412911110,22751132,2021341643,32337005,1850706855,498373511,1499310863,25545184,2011604116,1304538675,1419545017,1820922152,1989648533,432511908,408532862,436046329,28071168,1488563919,1453400855
525285798,442030852,570332061,466795558,491943381,1952704312,520401011,1355113397,28171183,28828129,30780806,1374507452,432698740,530768738,422977896,1330148656,1465292267,1441130649,1297750919,1359804059,1442520809,481537286,1415420507,1405354622,1356344313,1215009,1428112986,1420908558,1375423136,1983323502,1301574961,1365733037,1332816629,1302066539,1942659150,1873250272,503201965,1431389679,997787,28353750,1498232090,535382375,573056439,1371714331,451502155,1420650860,2039062114,1370852115,1355268220,1966155044,1486757754,1378017729,1302031619,1313529512,1996473754,568254528,27911583,1894219336,1964360755,401723111,501220712,27182698,18360592,470759557,2028492774,1501856099,29122449,411213274,36492667,1321768628,27602858,21252145,29497411,1963590252,408277142,2046702412,31452306,1377298705,1338910562,1929255287,26978357,516649329,1857928220,31273459,546722491,1321733105,1365013323,1493994765,1471083105,1340489592
1299570277,31460316,1918450961,36921002,1491424062,1489360577,1451099843,1465379916,1412882783,29593215,412016379,1422303144,1995037253,1363044600,1418220189,442869131,1397649664,458270172,1311173769,507806247,1312221342,1475637576,1346483314,518897002,1409019623,1922455967,1336866329,1803692905,1953143363,1931309376,1369955230,1501651647,1393597994,1368502376,1849656891,1465372802,573607318,1414744427,1361394480,27298518,1394746661,508232140,1363589759,1996631929,1990363356,28877695,1492224289,1939949035,1413820153,1883263303,1985391767,1428655069,1337130734,442589305,1323301450,1961485842,446875047,38391535,1979927636,1336871605,1340242265,1368193767,33241164,445462114,1855217840,481537182,1321760183,41636433,505451586,1359165197,1443270828,3031609,26608884,1478362265,408277168,1311770110,502925385,1362127986,1295293590,1809758987,426009093,1461375091,1957319149,1838044718,407677123,428642121,409647498,19802986,1341922600,495218272
1456128369,422094752,571954400,1483488564,1457702964,1409242260,865958777,558180515,507953025,1434180758,448916095,1357567019,1983682244,1851673875,492144987,520461042,1395912869,493330507,863515188,862961358,1391563616,571339270,2878572,1406509518,1308095883,17340727,1397130389,572847543,526464721,1862348445,1381755181,1982720596,27851178,1894002729,552534215,1388693656,1396731944,1442878990,553013303,26857227,1462785834,405242052,501541309,1357977129,1984771751,1980999689,1824169768,1420435485,425298442,2030845430,2044626383,412911298,553815184,1453019564,1427745441,1416805202,1893549660,1466069660,28928604,864100657,1830869587,1394392014,2439156,550138093,1956930235,1418507528,34923728,1488812505,456185289,555324838,28972360,36509918,1788804,1419772302,33252499,1409261814,517548482,2014346841,1313544100,1859970136,1463150412,1320710643,412911487,1928953278,1303085360,465527018,28133919,31191024,420500319,463840048
1346218743,405372571,514053026,488647739,442867192,553457510,424264197,519941387,483349930,28883931,1964439620,1346713183,538728297,553991291,1316563279,572973789,1325592268,28023142,500858487,1427883756,511925619,1356119998,1367341051,1450687756,2654220,1407969516,1435829493,1459075056,2033105658,503319806,1479787101,1305364270,574175172,1336954010,549008431,1333128472,529189532,1405367746,534716458,31808091,530986650,1375865547,500316517,1422404243,1959802185,1432035658,1893042295,2013867569,534090726,1337754882,1806596431,427139917,518076425,1346237776,1382515855,484855478,574915688,452601114,21165923,1317457485,1479418667,546857315,27127320,461124134,1417257306,424264373,401382415,1316375254,461080380,28373843,1391060853,453243631,22717923,1464266009,408522134,31421240,529662103,27327270,533824525,1376891416,25684663,1355216496,1307950289,1851222686,1323334959,454069927,31381360,1460317684,35403581,399354428
864100512,34880250,1419689621,402070609,411315507,1457271718,1308143680,1465379918,27939596,1451363353,2010833370,1456797523,1401176479,515421983,574662982,1340634630,1321508452,424262726,864026898,1313052773,1403010603,5063514,27521107,1299081148,1385128543,1453985947,1383973022,1415604779,26776993,511181532,1401113790,1421162707,492985835,1956938935,551337071,1925539931,1351271740,1454018211,1407154227,18272983,1345916324,31527472,508023300,1498127165,1391718579,1442681212,1883344612,1470114835,1351603654,571022162,26484554,419250261,1377230750,36731194,1356899428,33304108,1372350109,1939129928,22662051,401722126,549850408,1871037492,19460280,1315469348,1496562397,1499451559,419250590,442605317,516823381,27885219,1450893479,4084814,26082898,1448181408,465261370,28844376,530986586,1320304851,26521110,2011265082,29140137,478736022,2042630265,1985321208,34033936,536243181,525238480,40157310,34516376,34144119
26480499,402073509,26322678,1444895003,555841312,1417975454,502709752,1313039103,475277156,39443352,1389110708,1924336636,33378164,550137039,29017055,528226736,1377870304,1353652845,1399660709,1352831103,507936408,489970955,1984757582,2019203273,1404413719,17340720,1388730823,498320301,1393088406,484872921,1416454787,1462341498,1424067310,1422512401,2055964766,1307409849,1388779122,1318137952,1825527,26244011,1420468847,1375868195,1412561867,456185168,498321282,477934002,1833619414,1397261625,27918967,1371937025,1425726701,41667622,461519782,444324709,1356189483,1470883775,1321392716,1861766724,26750909,515822320,1890012366,1819443759,27250861,448144310,1924481086,477331085,1446907107,36871666,409031584,1893489636,1811671890,1447285146,437250505,1997209577,465254009,35617284,448147037,1834491038,27521412,1939790013,1384283835,1400087443,408277378,1922531732,555215436,26446733,26764856,28571629,1399785839,544204234
865681634,411315431,1341114209,1394314071,567225867,475279320,1419652453,1309662135,429599117,27861926,1392627158,1843875819,1347402577,540706631,1909696269,506083698,1392150200,412902394,1306496727,1263129,1372907106,1824768669,18036606,1383914882,493041725,1398023587,1375639281,1339988655,507533224,38392687,1388313859,1977367458,1985392804,1298291965,1354213177,1495461569,26483608,1878747063,29709071,27298517,1447931300,1331059676,2014493082,1885374929,1912480395,33937627,410821022,541499444,1916842584,1439386043,1983688454,464508586,459159234,1836046257,1414783842,553452889,1900236249,1390597552,1402967648,1331661377,1456416179,1944034347,1018693,399343768,1454293315,456175630,36668223,36871695,427595247,1376251769,1436589887,3737594,1328294238,2011650380,407007696,32922715,39324743,1309238768,1313231956,1477577514,27852375,1419499842,444269153,35845500,518895666,493283297,37720162,1420239896,1467062913,443875067
1337368218,1389493911,1902537624,409941518,30212301,469073461,510231127,544166534,34892202,20050686,1970187061,1334764672,497745495,537171614,510609743,551921595,512377139,1300171389,1312702069,1926159178,1387334724,33255745,3096557,4236481,1326971718,1331043323,489506263,1307108945,2046928582,1928568982,1444063901,1915085834,1416625693,1476723961,1366699521,1810161045,1900500121,1914752053,27525007,32301862,1429861855,1949688500,1365654271,1338161526,2034084626,29407472,1479555252,541511412,534315061,516657031,26556675,28936214,534065358,1318519868,1367392274,518094369,574339349,2055226974,1437061510,1848898015,1474810327,1400584746,488626384,473817851,2026053062,1380149112,32364087,491757685,465921593,1400021138,1325949634,21891263,1358089285,1453049020,28375603,1462624483,523248136,1404655088,4281439,1482125999,485347197,1410385430,496871001,410628258,479219236,863607147,34167868,18258035,29600050,456381015
34557638,32897242,552199647,1890438418,33867284,1454930904,1804490388,1393080297,33688671,34916927,1373786558,1442749297,1375380647,1300474060,1821474747,1444303140,1332599731,1316547369,1437150733,551514302,2048216036,1392868294,4474776,1440104824,1428655273,535241943,1364033141,529814773,443875387,562305448,1353896176,493042711,1483918513,548060432,533471286,1439442062,1387659174,1843135417,992883,18808165,1360252309,548200464,501541310,1812995404,1466953472,1968981868,1813262580,1357785461,19815645,539492639,18566593,493551164,1369618793,1319082396,546864204,527746200,503123040,1482226023,2030546134,436698181,1463361608,27679545,1346105,441430030,1340774888,1428851772,32408615,29532471,429210312,33984102,1399423177,1302575,29724403,2001289566,41633240,410654242,1817576399,1418967126,26655608,1929410793,1403921522,1472893983,1492248739,458788508,548128637,467394209,26453833,1376301061,1487832742,425298059
1361455926,412911020,484365375,28432627,1300305842,528272416,516654107,501000202,542988896,34341135,1390446224,1381791328,1421880280,1364123555,507114199,1420053524,1354170534,467590886,1345589024,1340473320,862632818,530995632,1294163966,26327846,406346143,451520565,1380874440,528272129,415904192,469699166,1477678754,1988863276,2022112822,535634421,500684964,2028276225,1353393597,1318641228,1964257317,18272978,1401657023,511847389,502734139,1382712477,1972587426,31997695,2019391985,1879761817,544330930,28076078,1903478114,557583239,485960404,404719822,1857053832,417833992,565824104,569801923,566545209,499275039,2022848755,26729008,1990589933,1307733350,1428037860,1296723416,32408255,447279513,546724042,1381357529,1817507565,16475089,444267532,1438447706,408332329,1444071770,41631081,1349964960,411314778,2039114223,28160388,1390804836,405253051,1981665268,532950357,541975454,28174846,22765499,1431234119,865810996
489770199,406072117,411500716,1433831498,1488835664,1451428658,1997255635,407450644,410338822,28828492,1374206471,1403918540,532950140,538370079,1349411198,1400391544,1941842484,424264667,1356883575,1413464116,1356350441,1425984971,429210589,1357068587,1340106081,25731092,1329245043,1844485069,1329514482,1886674686,1987210988,508357311,1394301493,1372711571,469699324,865861080,1390123920,1886761523,558510224,24141726,1420908558,1366860286,1487771498,27948762,1343449796,34200988,2007530248,1359787023,1374280380,1428787709,1950566298,437608783,476323545,509728521,1403216021,507906792,1501788935,1307839494,3643345,29737636,1465373838,1884897838,3096608,445703296,479223375,478731174,1474864103,1412517473,460628522,547306692,29525419,28269015,2890038,1974087172,1295137,38392664,400161071,2016638316,1304767003,1826884050,1894414553,1318954484,441489042,1839676098,1492248739,1351541935,548637863,426026092,32451440,407889391
1898096370,422094150,1295088360,1388695492,1489291285,517527034,529834286,1460851282,1399072404,26321648,540989734,1382254372,25255836,523749089,509726923,570525391,1441208652,27978174,1347392785,1394851805,1961573942,573911368,485350884,516242199,1388230561,1426053016,1382427686,1408527317,1392142306,1927334469,1366537572,1310018039,1394335327,1981444172,1819744710,559497683,706293,1463881632,27964081,16631197,31527471,1341384787,1907633463,1498240073,1313102814,28437570,1374564233,492834199,1306507068,557335993,1832698852,436487805,470547657,1989556022,1849576280,493276989,574351922,1493262444,1899272378,402073080,28821735,573900118,5054970,31563502,1395752187,1373003274,404184462,453176036,28651949,416552484,1874019031,19440785,41632480,1477954500,28033896,33735742,1918792650,1836826029,25749047,477839923,28787355,1356146800,1417112726,2005466463,1879770800,460043242,1325725666,28859674,565202998,32333572
1368514165,35283459,26791318,425298366,436046631,517541029,1919325394,1332918857,504410351,29401321,1367575521,1424386263,1311762522,563783477,509726924,33241155,1434093966,34922110,1479555121,551874652,1893516274,1456462957,29827111,1464689990,543560811,574208250,1377331242,1833354532,443292081,1498762946,1946060000,1441074399,1331472068,35539311,566435437,1306736733,1500679283,1973385500,27049621,26418876,1321381838,1811141208,508381793,28186949,491294467,1923310750,1913278849,553543073,1854172966,1350079394,514055574,406924267,1381706037,411921125,1824434816,1417183301,565941413,427614548,1964359098,1817671995,1316104283,1920574,1828486824,412902548,1811485470,1843174439,400579064,505665222,463842204,1809764463,29932641,2196943,1344988,1386643255,465262663,771835,862099429,1340220018,872594,442837466,500684230,1396028890,465921626,415793648,545914839,492144546,38391246,565660427,569213035,553029615
1359261075,482386216,864647154,1385079630,447079390,1462485983,491943298,552506080,1436600958,29718646,1895291619,1393318072,39324657,1343983407,28768506,1297643295,513360876,1305284589,1388285565,1377272381,1988165684,1838901416,1421433181,27690047,505807466,574421562,513357709,490602116,26871536,506440465,1342932059,1842622046,28424149,401723057,410801768,1399682167,1456652539,512099252,2015897481,17142464,460298227,543968454,1314097112,1860943585,1300198788,1341903396,1990221284,1306244029,543663042,1446044738,26796634,421423142,544247597,1476347051,1389368169,2042391968,425828807,517454649,567132047,28368181,1379599584,1313788575,19460186,404784647,1387555327,1397300011,33891325,521416458,419594230,30612334,532627381,17273691,493975,1825836640,33166477,522353138,444267140,2008081588,27878914,1859236600,502757736,513815980,399367211,1315254750,1858042301,517647918,1398745785,1410329689,1318725469,412187441
488641325,33378325,1821820613,1390587363,475264148,1942728632,1397654232,498331915,32073589,28845152,2051841891,1878481645,477215198,1417993740,431534659,1408667222,35470030,1396326896,532777239,1355153311,506874354,1403695502,3096550,1944728005,528271520,1459604544,1362127281,1480479307,1384121137,1393601905,1397636021,1297742604,535229248,1818021139,557309689,1371893804,429210284,865472399,534946243,1327590608,1461656109,1311826322,32242128,1361345092,1859587779,1470987396,1833615568,1357788306,479223500,1349098584,1404832216,462686901,1370945878,28485301,1306053096,1837711544,1365666028,1997363561,1404823976,401723116,1820265851,26813340,1372114799,33020422,1362813186,543987386,409060877,408332713,411314069,862275992,1416321653,26997060,26094121,1888436079,437859495,1449476980,1370879924,1404637614,32594177,1892288158,29999217,1500151640,1421433167,1471403304,1306156219,490381112,29399872,28635756,1811708601,1318808629
